#{"t_start": 1645662458.9154193, "env_id": "LunarLander-v2"}
r,l,t
297.755394,281,1128.614498
264.359126,290,1128.808439
127.887338,1000,1130.61243
289.055336,284,1130.785677
297.878308,295,1130.94943
259.172282,264,1131.108433
248.381591,333,1131.334561
246.206446,281,1131.53145
269.108942,259,1131.69644
225.3056,282,1132.610422
252.762296,349,1132.830492
242.598606,265,1132.999601
232.317124,291,1133.189725
275.148495,295,1133.362809
27.572621,237,1133.501091
286.349377,280,1133.65923
240.341395,269,1133.823379
250.602362,281,1134.760392
257.527163,264,1134.91158
137.421211,1000,1135.872458
247.396539,259,1136.028439
14.634546,290,1136.958434
222.3488,307,1137.161826
262.575009,251,1137.324695
31.388373,258,1137.469748
273.127225,288,1137.641851
256.201958,250,1137.790055
221.433981,504,1138.200309
-15.495149,238,1139.060433
279.488415,289,1139.230859
248.766285,254,1139.376523
225.586604,266,1139.539467
265.568562,249,1139.688447
265.387537,254,1139.846437
141.73698,1000,1141.593702
287.425749,278,1141.775773
261.397597,295,1141.963943
295.624863,257,1142.116997
-31.714425,217,1142.239159
241.397929,261,1142.394563
261.0093,294,1142.570411
252.272064,301,1143.520419
229.490272,266,1143.692627
44.616939,230,1143.828667
218.151184,425,1144.211937
244.725325,286,1144.387089
-30.712448,232,1144.516181
273.842109,299,1144.690607
151.539648,1000,1146.266872
21.693992,225,1146.395973
289.156049,266,1146.551399
18.982825,278,1146.711415
-24.55478,205,1146.828432
282.592788,348,1147.803428
262.762489,263,1147.957498
244.958171,302,1148.151588
276.49051,264,1148.323776
282.543431,258,1148.477847
270.24866,290,1148.664004
288.972085,325,1148.856124
211.84629,446,1149.981802
302.453854,301,1150.149922
261.090571,439,1150.402533
267.575996,321,1150.598411
283.830242,273,1150.751406
263.4333,281,1150.925439
275.204196,258,1151.819422
218.010904,267,1152.003426
238.725504,287,1152.183492
226.029438,272,1152.350455
285.424333,293,1152.527465
290.045593,264,1152.680454
268.455805,259,1152.834528
228.173231,274,1152.99945
276.456116,281,1153.905444
273.624279,280,1154.096579
276.190395,267,1154.269455
275.410258,283,1154.433957
145.660801,1000,1155.975396
254.277767,282,1156.165898
237.693573,263,1156.334058
278.157831,281,1156.52011
252.915996,275,1156.683188
-7.736864,235,1156.816302
206.315727,344,1157.070935
239.850306,277,1157.234498
286.326083,300,1158.179415
226.007115,282,1158.354472
271.486351,273,1158.535464
285.32179,269,1158.698429
6.020623,248,1158.837932
260.69002,281,1159.015457
263.791851,343,1159.253461
148.843785,1000,1160.841765
218.128359,251,1160.988873
217.265464,318,1161.218934
230.319417,320,1161.426093
233.991546,286,1162.369416
257.310453,288,1162.548426
294.722427,289,1162.705488
249.832764,297,1162.897622
282.967572,342,1163.113799
256.595063,269,1163.271835
285.715226,273,1163.430956
242.078158,271,1163.596056
277.386958,316,1164.571413
287.442569,257,1164.71943
114.577046,1000,1165.836473
280.703835,291,1165.99848
212.307466,259,1166.89942
252.89087,329,1167.137508
270.477434,265,1167.302757
256.469582,273,1167.468918
292.307032,283,1167.634133
253.058811,272,1167.804283
139.254122,1000,1169.452867
237.538909,295,1169.656022
244.891818,317,1169.869162
245.828719,269,1170.033288
239.32341,260,1170.193409
267.311066,318,1170.391396
255.485943,281,1171.379393
231.473798,286,1171.563438
41.595415,208,1171.67945
264.363184,297,1171.849447
244.51607,290,1172.025427
256.369468,299,1172.213436
294.515571,270,1172.373413
275.042,276,1173.268431
222.587456,297,1173.486859
257.069435,294,1173.687948
301.526578,269,1173.850045
209.531602,276,1174.018145
288.797122,271,1174.172232
116.409906,1000,1175.779769
226.171632,261,1175.942369
25.210496,267,1176.0924
264.177224,428,1176.385403
170.971723,1000,1177.905519
-11.767184,202,1178.023633
251.385411,252,1178.179686
261.473317,268,1178.343838
219.550095,277,1178.511862
236.138015,334,1178.730996
263.962639,267,1178.892093
261.019785,277,1179.83645
227.181836,274,1180.006422
111.022024,1000,1180.977434
296.394166,321,1181.157474
232.710861,302,1181.366518
220.046052,270,1182.316421
287.886497,279,1182.468987
256.592452,287,1182.639482
250.505505,345,1182.886426
23.195575,261,1183.042378
265.412013,316,1183.26176
-5.512393,208,1183.380413
221.154652,267,1184.302419
213.851597,287,1184.483441
265.208249,259,1184.632424
229.315472,495,1185.045434
257.212488,269,1185.201442
4.691235,228,1185.33445
248.344629,254,1185.48444
251.629379,297,1186.429391
259.283325,245,1186.587904
5.068044,277,1186.748981
264.181974,247,1186.901087
268.20052,274,1187.063651
292.549176,285,1187.228407
147.396015,1000,1188.721423
248.496677,255,1188.863437
271.74876,247,1189.008411
224.457873,335,1189.245454
27.962899,266,1189.390426
265.273499,275,1189.562423
14.805583,227,1190.433449
232.892274,291,1190.630422
279.6684,282,1190.795443
236.317639,264,1190.954467
152.856799,1000,1191.86943
291.859512,263,1192.769395
99.916583,1000,1193.563546
255.6314,276,1193.745308
222.705216,266,1193.915368
249.257273,274,1194.091405
-2.744845,253,1195.00841
268.028353,252,1195.173503
227.230444,296,1195.349887
249.51101,279,1195.510986
261.951358,282,1195.702391
259.816751,320,1195.902401
249.433435,302,1196.081402
254.880522,275,1196.994781
284.615755,274,1197.173306
276.118841,279,1197.338945
221.18913,301,1197.544396
235.160861,333,1197.777386
258.992791,293,1197.954404
287.449976,284,1198.116407
261.641346,262,1199.014414
207.710124,301,1199.2245
260.196506,293,1199.402527
247.952247,309,1199.636142
114.495663,1000,1200.661668
257.513822,405,1201.705097
254.040567,254,1201.867053
251.624572,274,1202.03261
254.918241,289,1202.216882
286.603449,247,1202.360464
255.126777,328,1202.575394
247.298501,386,1203.607435
245.25478,247,1203.775486
0.324561,223,1203.89954
251.434674,279,1204.066661
255.546639,274,1204.230726
59.971642,203,1204.347815
-16.630596,244,1204.497864
227.675815,282,1204.679996
268.683275,267,1204.835133
281.81138,254,1205.740448
249.579643,267,1205.904042
289.09166,262,1206.052055
-24.664712,228,1206.178086
243.401058,276,1206.35919
239.116917,295,1206.542246
253.270448,265,1206.720284
242.699171,250,1207.620452
270.21349,249,1207.7914
288.916528,245,1207.941003
259.503897,306,1208.139145
267.150281,295,1208.323171
266.346006,269,1208.500244
243.412498,260,1208.670945
292.869455,306,1208.871427
19.314073,281,1209.802016
233.550339,274,1209.984116
267.672227,259,1210.132121
227.378103,297,1210.327187
229.031527,286,1210.502347
267.552068,252,1210.651429
251.944203,277,1210.824497
233.527344,868,1212.300294
8.533937,252,1212.437925
245.077722,259,1212.595496
275.576531,265,1212.758406
274.92059,257,1212.904485
227.920141,258,1213.05041
250.422709,270,1213.974474
189.58953,288,1214.189495
281.105081,246,1214.346531
231.423107,301,1214.530736
231.87571,266,1214.696801
248.820469,267,1214.851974
219.309584,299,1215.039397
195.066538,824,1216.686385
268.19304,247,1216.848394
242.390551,367,1217.111409
-1.323382,254,1217.269389
282.881565,334,1217.482308
248.906938,262,1218.385385
243.110522,305,1218.593833
-0.485807,214,1218.712515
17.934616,224,1218.846875
220.138496,261,1219.005451
262.913327,252,1219.161673
241.586991,267,1219.335979
280.00174,276,1219.492558
226.705595,323,1220.495465
-42.459435,184,1220.609966
27.57304,230,1220.730649
0.07599,231,1220.864333
9.194468,231,1220.991322
258.838774,287,1221.167377
276.018051,428,1221.459405
-4.357349,207,1221.576421
275.562532,273,1222.480584
214.959905,298,1222.694498
105.612264,1000,1223.566736
273.353501,249,1223.71382
242.872159,305,1223.895928
265.34203,270,1224.80468
-11.015703,160,1224.899588
250.49163,260,1225.059545
40.513632,202,1225.177637
226.261288,259,1225.335738
281.074576,258,1225.500682
291.704663,305,1225.681717
13.081798,253,1225.826144
-24.944104,258,1226.74045
268.981206,275,1226.921317
254.548852,312,1227.126654
244.044042,273,1227.290386
-23.907146,182,1227.385789
273.280695,245,1227.536388
229.610036,270,1227.706603
277.319864,274,1227.87402
279.697598,296,1228.784479
233.009743,360,1229.015519
246.633828,280,1229.178561
-0.366227,236,1229.317605
243.647743,297,1229.501721
256.769352,296,1229.689617
96.956269,1000,1231.328771
280.406077,731,1231.890401
-21.000687,213,1232.013383
245.565145,258,1232.178424
244.308983,248,1233.082536
272.124024,246,1233.253443
-27.475016,216,1233.377498
259.763757,259,1233.548522
-12.166363,244,1233.690803
232.340892,457,1234.04645
244.821337,278,1234.233408
272.507768,305,1234.421419
226.464785,314,1235.396206
228.819084,271,1235.560558
252.521427,288,1235.75261
-5.611492,226,1235.883362
243.702768,263,1236.035727
213.549872,346,1236.267787
254.115521,519,1237.364129
4.301889,230,1237.505418
256.832343,263,1237.676478
218.618911,255,1237.830515
271.70324,258,1238.001392
264.222448,251,1238.163936
268.177434,282,1238.333483
252.342934,340,1238.577419
-0.26491,212,1239.451421
261.055535,314,1239.648629
44.234535,198,1239.756703
243.465476,261,1239.921854
254.919924,255,1240.078435
270.517862,285,1240.243867
278.03504,269,1240.40344
15.968341,214,1240.51942
108.132439,1000,1242.38383
262.351447,544,1242.753938
-3.129826,222,1242.883987
160.61443,1000,1244.397276
284.386669,305,1244.600457
-15.860027,201,1244.713394
204.655839,969,1246.246056
280.679404,292,1246.426888
253.075383,277,1246.601726
249.887655,256,1246.761688
275.372299,267,1246.922679
249.172532,282,1247.101734
279.344943,249,1247.249622
226.247382,262,1247.412401
8.532746,248,1248.309155
276.415176,283,1248.474298
210.803445,718,1249.228384
229.396808,278,1249.395396
223.247169,251,1249.539444
279.899475,249,1249.689616
220.028922,321,1250.681838
268.739512,312,1250.881375
279.786398,309,1251.058396
-19.793371,215,1251.176401
285.069967,320,1251.388391
102.58951,1000,1253.067514
-19.840125,238,1253.204439
222.162758,318,1253.419976
259.480784,351,1253.631416
243.586324,276,1253.794771
263.500842,316,1253.996944
235.801777,285,1254.990818
253.775881,247,1255.15387
254.518235,265,1255.321853
14.861867,213,1255.448061
264.800236,255,1255.604509
254.007687,252,1255.767134
236.541788,269,1255.933212
78.030125,1000,1257.600628
240.499645,297,1257.779753
253.208337,351,1258.006856
257.522409,251,1258.165845
242.499798,250,1258.326883
258.697587,311,1258.507931
202.217716,282,1259.455017
246.903554,322,1259.673973
245.877265,534,1260.049949
174.44592,1000,1261.479403
98.698903,1000,1262.438947
244.459275,335,1262.701969
271.296528,283,1262.870518
254.844067,284,1263.049794
253.624892,273,1263.967925
48.134194,199,1264.086823
265.662758,273,1264.24185
215.374402,300,1264.431883
29.218339,266,1264.58547
7.468234,246,1264.728397
37.725601,253,1264.879382
238.594888,240,1265.027886
153.772991,1000,1266.632659
0.556913,241,1266.765403
242.419506,267,1266.921304
282.50525,240,1267.06742
239.737852,272,1267.242372
249.908486,321,1268.194474
243.408009,287,1268.381382
240.186153,298,1268.571366
153.440387,1000,1269.39338
232.555537,266,1269.549411
230.582765,332,1270.493348
248.016511,258,1270.650353
261.186699,248,1270.797724
261.573741,292,1270.968752
234.082735,275,1271.136784
6.262245,240,1271.271877
263.19657,246,1271.419879
272.561762,266,1272.310845
236.242617,264,1272.485837
265.768238,278,1272.646882
277.546983,323,1272.832883
107.233277,1000,1273.594948
255.928193,262,1274.523539
278.387101,256,1274.68932
25.170098,248,1274.841333
247.064148,265,1275.006948
226.553987,269,1275.168516
51.255179,236,1275.315571
252.137355,246,1275.474541
252.345039,273,1275.645378
248.468307,293,1276.587119
265.390886,305,1276.781126
257.361156,254,1276.93934
38.269763,210,1277.062554
-29.325926,261,1277.227376
-34.888289,216,1277.345488
270.332702,381,1277.584355
246.122233,362,1278.601837
256.976276,290,1278.772727
255.989499,331,1278.989735
7.804441,214,1279.11879
252.878268,246,1279.269713
256.42088,262,1279.432426
290.699298,241,1279.575461
11.446809,249,1279.719433
254.054748,270,1280.670024
254.623867,266,1280.829071
97.227605,1000,1281.594262
276.12115,259,1281.736303
213.251447,330,1282.731041
261.0648,313,1282.929172
268.004031,286,1283.108186
259.432518,254,1283.266231
265.420717,259,1283.433621
234.52331,267,1283.594401
244.791808,257,1283.756411
251.592961,287,1283.941477
238.957042,253,1284.863035
256.73219,271,1285.034118
234.451704,262,1285.191166
223.963242,300,1285.381244
249.979239,296,1285.564258
245.744524,261,1285.735362
269.002709,254,1285.904329
-24.813839,276,1286.823653
28.053764,226,1286.971316
220.445548,313,1287.175394
275.802627,301,1287.362363
260.039137,312,1287.550781
106.115391,1000,1289.265984
171.612261,1000,1290.053514
228.198495,268,1290.228396
242.105742,261,1290.379389
235.623978,263,1290.541298
182.773903,1000,1292.152699
250.972538,276,1292.308027
296.833283,272,1292.482085
271.961075,311,1292.665775
242.38047,312,1292.866395
243.540626,333,1293.829544
262.849678,294,1294.024736
264.694775,286,1294.192829
268.085178,248,1294.342862
119.768561,1000,1296.023545
254.920695,313,1296.226355
261.442788,340,1296.433345
281.44711,302,1296.610386
256.768357,281,1296.778781
34.863779,259,1296.926387
37.830886,202,1297.044974
256.312233,291,1297.960039
248.140569,259,1298.130104
250.87011,271,1298.288313
-2.102045,233,1298.435366
276.355356,300,1298.608388
239.824619,294,1298.7909
11.245796,212,1298.904597
236.799109,315,1299.099422
266.331806,245,1299.988575
280.822611,395,1300.233559
256.002054,255,1300.389598
256.446361,302,1300.581355
243.096238,236,1300.724766
150.6902,1000,1302.275478
258.440819,282,1302.441573
277.370174,265,1302.602618
24.991316,222,1302.72482
253.793624,270,1302.89085
244.585835,267,1303.050425
267.061538,248,1303.206851
270.50247,290,1304.141367
289.109224,251,1304.333346
-8.756712,271,1304.490379
31.984644,221,1304.610373
205.970284,256,1304.763354
282.733709,298,1304.937394
283.279463,294,1305.125391
230.164732,279,1305.307577
249.774808,298,1306.27753
-19.264967,217,1306.401325
24.421359,246,1306.5415
257.603711,319,1306.734931
285.260066,242,1306.877544
11.215984,201,1306.991044
116.484438,1000,1308.610178
28.868699,223,1308.739879
12.358947,248,1308.880504
256.119153,249,1309.038377
273.26282,316,1309.221385
-27.458572,179,1309.31639
236.336639,260,1309.473387
263.526449,281,1310.388664
257.635109,284,1310.577801
265.608275,307,1310.770831
244.681948,253,1310.929858
219.123486,267,1311.091874
243.821051,247,1311.242924
43.114134,205,1311.359979
268.75063,268,1311.526045
269.315339,241,1312.42644
248.303615,244,1312.582418
287.089496,266,1312.745536
223.407916,615,1313.23712
251.205505,254,1313.396685
227.482845,309,1313.60798
240.23221,258,1313.76655
237.207746,247,1314.690423
141.766422,1000,1315.492733
243.507589,270,1315.653387
143.254432,1000,1317.374071
275.30191,293,1317.542011
277.371742,285,1317.710898
267.437496,259,1317.876043
-8.203414,175,1317.97105
133.145201,1000,1319.510518
268.877467,294,1319.689555
-17.828146,247,1319.841592
39.904232,201,1319.958654
137.253761,1000,1321.401375
257.005532,242,1321.569435
253.431199,244,1321.710338
258.394178,293,1321.912612
-3.150672,173,1322.003365
254.658682,268,1322.159348
132.306577,1000,1323.692467
268.928968,335,1323.924582
250.061088,268,1324.083081
272.296964,284,1324.241422
276.914949,303,1324.413403
245.443076,262,1324.571401
291.74739,284,1324.74016
255.963107,283,1325.679202
37.485314,219,1325.807125
-28.002187,183,1325.907086
236.899804,348,1326.172956
260.329574,266,1326.331346
253.511802,255,1326.496377
265.293588,298,1326.677191
27.075071,230,1326.809222
247.436865,269,1327.828941
224.779909,252,1327.971024
246.625137,256,1328.122133
272.011076,287,1328.30618
233.750845,253,1328.454794
239.719953,261,1328.613379
237.140279,261,1328.768368
234.45958,280,1329.708171
245.764534,275,1329.888944
247.584327,285,1330.05707
153.896717,1000,1331.064446
238.791887,257,1331.22739
260.013035,279,1332.148381
257.932039,355,1332.406691
30.84757,266,1332.559067
103.87481,1000,1333.407392
235.935161,282,1333.589394
242.529239,262,1334.524415
288.952144,280,1334.711542
235.75052,253,1334.862602
248.535495,342,1335.103466
-32.736272,169,1335.192362
232.797549,263,1335.3504
39.226681,234,1335.481385
259.534143,263,1335.633383
243.164414,254,1336.543449
107.375075,1000,1337.441537
230.73398,488,1337.797493
262.683002,276,1337.949757
267.835919,272,1338.862783
238.688313,307,1339.058719
170.253132,1000,1339.674558
252.280562,276,1339.843361
263.917676,281,1340.759402
264.488787,279,1340.93426
223.272295,262,1341.092473
242.093623,261,1341.253607
251.477278,277,1341.420722
244.269845,260,1341.580841
-33.320718,185,1341.679975
154.36264,1000,1343.174449
9.15805,238,1343.315426
240.072506,285,1343.492412
265.415216,245,1343.64239
154.086205,1000,1345.13742
132.409872,1000,1345.793895
258.481173,268,1345.974038
276.520546,243,1346.115095
235.828514,278,1346.287223
120.103232,1000,1347.972407
158.0921,1000,1348.644545
231.975904,300,1349.582362
251.409139,267,1349.745449
255.156487,260,1349.911541
242.20871,260,1350.063891
270.93557,386,1350.282012
262.234122,241,1350.428336
273.192738,476,1351.503922
261.349042,297,1351.697876
272.268366,265,1351.846579
234.972243,275,1352.010425
263.647058,270,1352.160403
242.84094,303,1352.344408
278.662775,548,1352.69443
272.703009,283,1353.607423
266.350241,250,1353.760373
266.941304,270,1353.907364
264.591245,246,1354.055372
250.22958,255,1354.207362
259.8319,701,1354.790046
242.476524,259,1355.72232
277.515931,362,1355.944793
235.749891,260,1356.09589
256.403856,267,1356.259013
265.168829,250,1356.412104
234.766919,288,1356.591238
268.975388,359,1356.837374
-1.972059,240,1357.719413
257.658906,277,1357.897425
11.486893,218,1358.024413
139.222,1000,1358.957445
231.421527,265,1359.109439
124.747251,1000,1360.594473
31.976239,234,1360.735442
-30.241901,206,1360.850394
268.720572,247,1361.002402
-18.179481,168,1361.087465
270.434417,254,1361.236444
244.876117,283,1362.157418
247.38662,248,1362.310434
8.567999,202,1362.415428
266.32157,324,1362.618411
269.951652,327,1362.822407
252.74228,244,1362.965406
279.291158,258,1363.119406
274.669172,308,1364.116393
258.486166,253,1364.281449
258.377033,254,1364.441504
240.390026,730,1364.947854
247.848497,260,1365.104928
243.047848,272,1365.272025
267.492986,300,1366.21138
250.170184,259,1366.380442
230.212132,261,1366.53258
271.630663,335,1366.721702
251.774864,292,1366.891814
163.19514,1000,1368.274376
262.726629,298,1368.464461
240.590717,286,1368.638448
228.337987,254,1368.785392
130.807277,1000,1370.505423
220.183166,278,1370.706446
245.040185,289,1370.894452
248.915451,283,1371.060377
140.90136,1000,1371.812429
242.077893,327,1372.776379
267.541573,283,1372.957752
259.556021,283,1373.125374
136.809949,1000,1373.914557
241.707284,252,1374.062362
-30.208097,203,1374.918424
256.651697,279,1375.096486
258.32136,304,1375.283639
270.940321,295,1375.461516
264.467297,261,1375.626651
249.924681,311,1375.827053
250.717778,273,1375.989118
5.68458,244,1376.850408
275.908706,288,1377.037848
260.61546,300,1377.221803
256.092769,293,1377.417387
228.16209,262,1377.566393
265.370669,310,1377.745413
146.374342,1000,1379.160947
11.635149,262,1379.318076
96.564372,1000,1380.468853
276.614951,273,1380.647409
259.640513,279,1381.589403
248.939903,293,1381.790586
-0.854002,181,1381.89263
103.249691,1000,1382.934461
251.284844,263,1383.090399
120.868592,1000,1384.968445
271.107439,263,1385.138408
266.723749,285,1385.327437
238.518561,259,1385.484574
266.426562,285,1385.654561
253.777449,262,1386.546386
257.585183,290,1386.730663
247.033174,283,1386.901395
142.070399,1000,1387.610414
157.859477,1000,1389.236411
231.278799,308,1389.437418
256.431733,447,1389.741403
277.963988,310,1389.923381
263.788833,280,1390.844409
244.649178,268,1391.033896
267.567844,284,1391.21348
260.219385,258,1391.378405
260.552684,311,1391.583904
238.515955,266,1391.743433
137.856175,1000,1393.505531
252.827804,254,1393.654677
240.393169,292,1393.841836
229.147771,269,1394.004967
271.742871,297,1394.208155
244.2872,293,1394.38326
-15.984595,201,1394.488362
244.937639,291,1395.41938
39.889279,213,1395.546436
-22.889636,213,1395.658463
263.102863,273,1395.823603
218.5024,274,1395.990563
234.342739,263,1396.149668
244.186515,253,1396.309782
257.557141,291,1396.490917
135.519113,1000,1397.922403
241.270388,258,1398.077394
250.82544,291,1398.248417
237.557323,268,1398.406437
237.644402,292,1399.322302
251.97762,261,1399.495384
255.68982,299,1399.682435
276.550862,288,1399.861536
259.366618,312,1400.059655
267.121713,304,1400.236789
268.06737,251,1400.398875
273.045012,278,1400.554448
245.194491,265,1401.489412
285.678408,291,1401.654886
271.254001,252,1401.815059
273.293489,320,1402.00214
271.677572,411,1402.265338
255.802293,305,1402.45138
138.444909,1000,1404.037432
260.914693,260,1404.193389
224.171109,273,1404.351389
272.688819,280,1404.527432
253.852697,309,1404.726401
237.608692,278,1405.666395
252.909632,265,1405.837691
-13.592624,253,1405.973912
260.897936,279,1406.142379
262.969031,336,1406.332394
238.345245,252,1406.480404
249.865102,288,1406.651399
14.441336,251,1406.813444
244.268756,257,1407.727422
271.838476,245,1407.880398
228.294033,270,1408.033417
245.214711,261,1408.199412
258.588686,263,1408.358391
29.939791,219,1408.478597
17.526709,206,1408.592672
272.848523,272,1408.773867
50.570224,235,1409.656396
242.524498,306,1409.859408
254.099515,254,1410.009388
27.290156,206,1410.137421
238.370935,318,1410.331352
-8.994125,169,1410.419401
21.080269,256,1410.561388
18.4232,218,1410.687412
231.590482,274,1411.627386
123.132135,1000,1412.37079
14.740239,234,1412.501862
-11.632743,215,1412.621959
2.12266,241,1412.771004
229.965204,334,1413.727433
109.91318,1000,1414.560375
266.482938,243,1414.703409
204.617183,290,1414.893911
250.853782,249,1415.035439
250.626887,285,1415.970351
20.156649,209,1416.096392
268.637361,261,1416.253386
224.782606,259,1416.406387
230.656401,284,1416.573378
117.140688,1000,1418.035418
244.87904,250,1418.204421
270.704412,244,1418.356371
236.117472,275,1418.533366
270.586615,258,1418.693709
255.413403,277,1418.852357
268.349766,327,1419.036374
262.555723,250,1419.182365
269.882919,241,1420.0704
241.142513,258,1420.232739
264.330761,254,1420.387383
262.651974,286,1420.563428
257.010816,280,1420.728415
150.540502,1000,1422.246397
236.09594,269,1422.414419
249.214555,354,1422.650377
240.589744,285,1422.817386
80.660729,1000,1424.703374
263.287746,252,1424.874397
265.053625,245,1425.020421
253.565665,269,1425.180522
153.41919,1000,1426.110382
245.300486,256,1426.995384
246.118086,336,1427.249737
266.318221,260,1427.408601
248.183501,268,1427.573343
228.369006,266,1427.735364
253.569534,261,1427.904416
15.169326,250,1428.045124
10.068579,197,1428.155828
18.553697,195,1428.26753
-32.797339,189,1429.114427
3.224091,218,1429.239917
237.331027,285,1429.42925
207.661736,310,1429.645553
258.669006,261,1429.807349
-2.137005,242,1429.939373
162.027588,1000,1431.645387
268.254318,280,1431.816377
50.583564,234,1431.953368
231.19229,263,1432.112396
254.518956,270,1432.27138
267.570795,256,1432.424394
220.396449,284,1432.606433
263.992796,315,1433.553392
263.458043,286,1433.717558
235.705571,260,1433.869395
262.761408,283,1434.035404
263.754236,249,1434.178421
239.801707,264,1434.342388
274.2151,276,1434.518403
262.443648,583,1435.733367
269.795017,300,1435.9284
166.080152,1000,1436.645432
8.550351,255,1436.801418
261.689929,256,1437.703903
261.041817,265,1437.884609
178.971313,1000,1438.690396
270.140316,257,1438.853437
37.660946,239,1438.983447
239.187706,255,1439.887337
240.454359,293,1440.07392
234.417625,277,1440.245012
261.486612,261,1440.403101
163.718104,1000,1441.198363
237.499841,274,1442.119358
225.420406,269,1442.298802
263.939746,284,1442.479909
245.682132,269,1442.646054
261.479917,307,1442.852166
260.228902,785,1444.225705
249.708424,287,1444.411427
171.425619,1000,1445.299998
227.635337,329,1445.514647
218.541744,359,1446.48139
272.130515,327,1446.689415
3.176289,223,1446.818474
107.788476,1000,1447.685084
265.139954,257,1447.830156
117.951137,1000,1449.857364
259.216404,293,1450.040374
256.891488,279,1450.208365
225.641534,296,1450.402367
216.363214,280,1450.572364
235.354875,262,1451.491355
238.328278,262,1451.662635
254.366035,258,1451.826405
255.9352,279,1452.012374
275.432298,329,1452.219387
257.067185,277,1452.385429
278.520123,252,1452.540422
238.438976,395,1453.55934
241.271723,283,1453.732443
254.045197,248,1453.880489
109.095599,1000,1455.047375
287.491798,255,1455.199403
126.86407,1000,1456.697467
220.602815,272,1456.862408
282.194386,317,1457.04445
196.145189,305,1457.267414
218.267189,274,1458.184389
12.553233,170,1458.281381
238.271113,282,1458.4517
163.533045,1000,1459.220395
279.934189,269,1459.38741
273.209476,387,1460.415395
141.989489,1000,1461.272977
265.155285,300,1461.451494
297.718775,262,1461.607384
98.46637,1000,1463.241767
9.959951,280,1463.399352
266.999951,292,1463.564821
251.015944,266,1463.727376
280.808023,287,1463.88927
245.204041,331,1464.101378
257.728466,309,1465.059364
255.442074,288,1465.230849
-14.847928,242,1465.364871
263.109954,276,1465.540792
222.02678,272,1465.701792
217.01642,266,1465.865807
121.380477,1000,1467.755305
243.761345,566,1468.203659
56.853086,247,1468.360378
225.081737,412,1468.67537
271.684723,293,1469.624445
19.99835,214,1469.755393
271.760009,307,1469.946428
0.710185,258,1470.111459
216.894415,288,1470.325501
255.929276,350,1470.56052
53.128285,549,1470.985728
254.685697,259,1471.914822
203.085503,317,1472.117899
248.707081,287,1472.290439
201.929301,324,1472.500505
-0.511414,286,1472.667338
272.544224,522,1473.023661
261.524384,325,1474.004514
-15.80411,203,1474.1205
139.422326,1000,1474.977373
212.381372,303,1475.184436
249.545132,322,1476.140484
233.139488,326,1476.380507
-18.183105,243,1476.525683
-47.873426,206,1476.644777
202.081282,319,1476.860832
267.860436,252,1477.016882
92.007133,1000,1478.654041
227.350545,273,1478.825038
264.971163,343,1479.042352
272.034275,251,1479.197954
254.453914,258,1479.360513
269.38692,269,1479.530409
209.614025,332,1480.500525
287.794505,302,1480.685059
-25.949116,234,1480.812097
257.563429,252,1480.966295
253.82923,286,1481.13711
267.101148,272,1481.326605
268.330668,260,1481.492342
258.165763,263,1481.648879
225.064383,336,1482.662652
245.924313,275,1482.821701
234.779945,282,1482.990733
269.284252,345,1483.195961
233.696489,415,1483.533356
231.346593,279,1483.69886
21.05697,240,1483.831503
217.687975,267,1484.771396
267.18557,257,1484.938564
234.982475,276,1485.114623
281.491939,258,1485.279608
-21.344628,236,1485.408695
221.397831,281,1485.580507
240.054899,290,1485.755362
-10.717681,221,1486.641506
291.170481,256,1486.806047
246.82168,286,1486.978614
-14.426655,203,1487.094406
228.223791,344,1487.332532
238.855503,299,1487.515355
263.283131,336,1487.725623
294.543963,287,1487.89657
231.563746,291,1488.844736
247.927312,257,1489.007665
259.217443,261,1489.159763
229.706843,271,1489.341871
253.245299,257,1489.498986
244.55525,268,1489.671496
142.205724,1000,1491.419384
249.917803,254,1491.572387
280.0823,288,1491.734561
255.107598,266,1491.890409
272.835039,289,1492.075411
23.377834,186,1492.17943
278.481569,270,1493.078411
235.166976,270,1493.254384
23.331127,246,1493.390543
262.534894,262,1493.544391
140.230683,1000,1494.342379
235.490983,284,1495.283326
240.923767,268,1495.47041
242.553266,320,1495.674637
9.688816,248,1495.825656
268.19585,361,1496.065811
186.045457,301,1496.286366
249.542829,301,1496.488379
134.879642,1000,1498.05424
244.878053,280,1498.226212
15.12756,180,1498.321263
236.14498,276,1498.497294
265.350064,254,1498.65637
251.276078,282,1499.567375
249.656867,360,1499.818404
275.526384,265,1499.98745
239.638809,333,1500.227612
231.546504,266,1500.392703
262.707821,269,1500.549861
213.007956,334,1500.785022
262.248958,320,1501.713383
268.849544,274,1501.884522
238.554431,305,1502.070368
238.656714,272,1502.234373
234.534954,271,1502.398408
262.695101,341,1502.591377
123.238516,1000,1504.176519
243.205128,289,1504.345622
80.657246,1000,1505.294453
238.880101,294,1506.22438
229.745444,275,1506.406372
275.542774,281,1506.571634
49.121526,172,1506.666742
-38.261621,254,1506.819807
214.139291,277,1506.98893
242.688747,275,1507.163481
-40.555939,207,1507.284346
263.949015,268,1508.17941
-21.884652,251,1508.327402
-31.559075,221,1508.456624
149.797554,1000,1509.148431
269.454514,251,1509.306406
229.041496,265,1509.471383
234.754055,291,1510.420342
238.23861,303,1510.605827
97.717729,1000,1511.462305
-46.797292,246,1511.602887
256.409712,267,1512.491355
